z,y,x,button
248.590,-584,780,right
248.728,-591,732,right
248.812,-755,791,right
248.927,-744,765,right
249.033,-554,1195,right
249.163,-312,1572,right
249.246,-312,1594,right
249.376,-274,1613,right
250.464,-230,1749,right
250.546,-229,1704,right
250.662,-244,1593,right
250.761,-265,1346,right
250.865,-325,1331,right
250.971,-382,1226,right
251.065,-426,1181,right
251.174,-516,1005,right
251.258,-548,893,right
251.397,-637,685,right
251.469,-657,599,right
251.590,-692,601,right
251.675,-720,589,right
251.785,-724,599,right
251.867,-719,668,right
251.979,-725,645,right
252.067,-731,639,right
252.189,-745,676,right
252.318,-523,1467,right
252.435,-535,1479,right
252.516,-608,1518,right
252.633,-612,1527,right
252.739,-589,1588,right
252.855,-570,1597,right
253.412,-264,1535,right
253.499,-296,1525,right
253.595,-324,1536,right
253.704,-338,1467,right
254.176,-358,1252,right
254.272,-529,966,right
254.364,-595,977,right
254.485,-779,784,right
254.579,-862,683,right
254.686,-948,527,right
254.761,-922,532,right
254.883,-961,546,right
254.951,-933,561,right
255.063,-937,572,right
255.159,-935,689,right
255.277,-924,691,right
255.348,-918,685,right
255.476,-926,677,right
255.542,-902,685,right
255.650,-917,702,right
255.775,-592,1250,right
255.895,-486,1366,right
255.999,-367,1496,right
256.114,-332,1525,right
257.492,-564,1145,right
257.579,-589,1095,right
257.824,-507,1304,right
257.927,-549,1246,right
258.559,-404,1056,right
258.667,-546,1208,right
258.763,-613,1280,right
258.867,-646,1267,right
258.960,-674,1216,right
259.081,-719,1105,right
259.163,-733,1112,right
259.290,-734,1113,right
259.362,-738,1115,right
259.473,-738,1120,right
259.553,-705,1146,right
259.681,-705,1148,right
259.744,-706,1147,right
259.875,-706,1151,right
259.949,-706,1148,right
260.060,-707,1150,right
260.136,-707,1150,right
260.275,-708,1154,right
260.366,-709,1157,right
260.506,-711,1163,right
260.614,-706,1161,right
260.740,-705,1161,right
260.841,-698,1153,right
260.966,-699,1122,right
261.066,-699,1119,right
261.199,-700,1122,right
261.294,-705,1144,right
261.440,-705,1147,right
